source_file,group_number,line_number,statement
raw_statements/email_statements_hi.csv,39,3634,जो लोग बीमार हैं उनके निकट संपर्क से बचें।
raw_statements/email_statements_hi.csv,39,3836,जो लोग बीमार हैं उनके निकट संपर्क से बचें।
raw_statements/email_statements_hi.csv,40,717,"निर्वाचित अधिकारियों से जलवायु परिवर्तन, बुनियादी ढांचे, बेघर होने और सामाजिक सुरक्षा और चिकित्सा की सुरक्षा जैसे मुद्दों को हल करने की अपेक्षा की जाती है।"
raw_statements/email_statements_hi.csv,40,3324,"निर्वाचित अधिकारियों से जलवायु परिवर्तन, बुनियादी ढांचे, बेघर होने और सामाजिक सुरक्षा और चिकित्सा की सुरक्षा जैसे मुद्दों को हल करने की अपेक्षा की जाती है।"
raw_statements/email_statements_hi.csv,41,278,नेताओं को अपने जिलों को प्रभावित करने वाले मुद्दों के बारे में जानकारी होनी चाहिए।
raw_statements/email_statements_hi.csv,41,2835,नेताओं को अपने जिलों को प्रभावित करने वाले मुद्दों के बारे में जानकारी होनी चाहिए।
raw_statements/email_statements_hi.csv,42,290,नेताओं को पारदर्शी होना चाहिए।
raw_statements/email_statements_hi.csv,42,3402,नेताओं को पारदर्शी होना चाहिए।
raw_statements/email_statements_hi.csv,43,2958,नौकरी से निकाला जाना लोगों को आर्थिक अनिश्चितता के दौरान काम की तलाश करने के लिए मजबूर करता है।
raw_statements/email_statements_hi.csv,43,3260,नौकरी से निकाला जाना लोगों को आर्थिक अनिश्चितता के दौरान काम की तलाश करने के लिए मजबूर करता है।
raw_statements/email_statements_hi.csv,44,656,प्रदूषित पानी पीने से स्वास्थ्य संबंधी समस्याएं हो सकती हैं।
raw_statements/email_statements_hi.csv,44,3088,प्रदूषित पानी पीने से स्वास्थ्य संबंधी समस्याएं हो सकती हैं।
raw_statements/email_statements_hi.csv,45,1084,"बिना धुले हाथों से अपनी आंखों, नाक और मुंह को छूने से बचें।"
raw_statements/email_statements_hi.csv,45,3835,"बिना धुले हाथों से अपनी आंखों, नाक और मुंह को छूने से बचें।"
raw_statements/email_statements_hi.csv,46,581,बेघर होना एक सामाजिक मुद्दा है जिस पर ध्यान देने की आवश्यकता है।
raw_statements/email_statements_hi.csv,46,613,बेघर होना एक सामाजिक मुद्दा है जिस पर ध्यान देने की आवश्यकता है।
raw_statements/email_statements_hi.csv,46,3069,बेघर होना एक सामाजिक मुद्दा है जिस पर ध्यान देने की आवश्यकता है।
raw_statements/email_statements_hi.csv,47,3114,बेघर होना एक सामाजिक मुद्दा है जिसका समुदाय सामना करते हैं।
raw_statements/email_statements_hi.csv,47,3409,बेघर होना एक सामाजिक मुद्दा है जिसका समुदाय सामना करते हैं।
raw_statements/email_statements_hi.csv,48,3066,बेघर होना एक सामाजिक मुद्दा है जिसका सामना नीति के माध्यम से किया जा सकता है।
raw_statements/email_statements_hi.csv,48,3177,बेघर होना एक सामाजिक मुद्दा है जिसका सामना नीति के माध्यम से किया जा सकता है।
raw_statements/email_statements_hi.csv,49,2180,"मार्गरेट हमारे मूल्यों के लिए एक मजबूत आवाज है—वह कामकाजी परिवारों के लिए अपनी लड़ाई में, फ्लोरिडा के नाजुक वातावरण की रक्षा करने के लिए, सुलभ और सस्ती स्वास्थ्य सेवा के लिए, और हमारी राजनीतिक प्रक्रिया को खत्म करने वाले विशेष हितों के खिलाफ एक अविश्वसनीय कार्य नीति और सामान्य ज्ञान लाती है।"
raw_statements/email_statements_hi.csv,49,2543,"मार्गरेट हमारे मूल्यों के लिए एक मजबूत आवाज है—वह कामकाजी परिवारों के लिए अपनी लड़ाई में, फ्लोरिडा के नाजुक वातावरण की रक्षा करने के लिए, सुलभ और सस्ती स्वास्थ्य सेवा के लिए, और हमारी राजनीतिक प्रक्रिया को खत्म करने वाले विशेष हितों के खिलाफ एक अविश्वसनीय कार्य नीति और सामान्य ज्ञान लाती है।"
raw_statements/email_statements_hi.csv,50,354,मास्क पहनने से बीमारियों को फैलने से रोकने में मदद मिल सकती है।
raw_statements/email_statements_hi.csv,50,517,मास्क पहनने से बीमारियों को फैलने से रोकने में मदद मिल सकती है।
raw_statements/email_statements_hi.csv,51,484,"यदि लोग आगे संचार प्राप्त नहीं करना चाहते हैं, तो वे ईमेल सूचियों से सदस्यता समाप्त कर सकते हैं।"
raw_statements/email_statements_hi.csv,51,3050,"यदि लोग आगे संचार प्राप्त नहीं करना चाहते हैं, तो वे ईमेल सूचियों से सदस्यता समाप्त कर सकते हैं।"
raw_statements/email_statements_hi.csv,52,829,राजनीतिक अभियान अक्सर अपनी गतिविधियों को निधि देने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,52,845,राजनीतिक अभियान अक्सर अपनी गतिविधियों को निधि देने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,53,40,राजनीतिक अभियान अक्सर अपने प्रयासों का समर्थन करने के लिए दान का अनुरोध करते हैं।
raw_statements/email_statements_hi.csv,53,4188,राजनीतिक अभियान अक्सर अपने प्रयासों का समर्थन करने के लिए दान का अनुरोध करते हैं।
raw_statements/email_statements_hi.csv,54,2029,राजनीतिक अभियान अक्सर ईमेल के जरिए चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,54,2093,राजनीतिक अभियान अक्सर ईमेल के जरिए चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,55,1571,राजनीतिक अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,55,1775,राजनीतिक अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,55,1835,राजनीतिक अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,55,2370,राजनीतिक अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,56,304,राजनीतिक अभियान अक्सर चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,56,523,राजनीतिक अभियान अक्सर चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,56,647,राजनीतिक अभियान अक्सर चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,57,546,राजनीतिक अभियान अक्सर दान का अनुरोध करते हैं।
raw_statements/email_statements_hi.csv,57,2172,राजनीतिक अभियान अक्सर दान का अनुरोध करते हैं।
raw_statements/email_statements_hi.csv,58,1841,राजनीतिक अभियान अक्सर समर्थकों के साथ संवाद करने के लिए ईमेल का उपयोग करते हैं।
raw_statements/email_statements_hi.csv,58,2674,राजनीतिक अभियान अक्सर समर्थकों के साथ संवाद करने के लिए ईमेल का उपयोग करते हैं।
raw_statements/email_statements_hi.csv,59,1603,राजनीतिक अभियान अक्सर समर्थकों से चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,59,2293,राजनीतिक अभियान अक्सर समर्थकों से चंदा मांगते हैं।
raw_statements/email_statements_hi.csv,60,1526,राजनीतिक अभियान अक्सर समर्थन के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,60,2837,राजनीतिक अभियान अक्सर समर्थन के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,61,2012,राजनीतिक अभियान ईमेल के माध्यम से दान मांग सकते हैं।
raw_statements/email_statements_hi.csv,61,3399,राजनीतिक अभियान ईमेल के माध्यम से दान मांग सकते हैं।
raw_statements/email_statements_hi.csv,62,680,राजनीतिक अभियान ईमेल के माध्यम से समर्थकों के साथ संवाद कर सकते हैं।
raw_statements/email_statements_hi.csv,62,1821,राजनीतिक अभियान ईमेल के माध्यम से समर्थकों के साथ संवाद कर सकते हैं।
raw_statements/email_statements_hi.csv,62,2062,राजनीतिक अभियान ईमेल के माध्यम से समर्थकों के साथ संवाद कर सकते हैं।
raw_statements/email_statements_hi.csv,63,1823,राजनीतिक अभियान कॉर्पोरेट पीएसी के पैसे को अस्वीकार करने का वचन दे सकते हैं।
raw_statements/email_statements_hi.csv,63,2013,राजनीतिक अभियान कॉर्पोरेट पीएसी के पैसे को अस्वीकार करने का वचन दे सकते हैं।
raw_statements/email_statements_hi.csv,64,217,राजनीतिक अभियान समर्थकों के साथ संवाद करने के लिए ईमेल का उपयोग करते हैं।
raw_statements/email_statements_hi.csv,64,975,राजनीतिक अभियान समर्थकों के साथ संवाद करने के लिए ईमेल का उपयोग करते हैं।
raw_statements/email_statements_hi.csv,65,547,राजनीतिक अभियानों के लिए जमीनी स्तर पर समर्थन महत्वपूर्ण हो सकता है।
raw_statements/email_statements_hi.csv,65,851,राजनीतिक अभियानों के लिए जमीनी स्तर पर समर्थन महत्वपूर्ण हो सकता है।
raw_statements/email_statements_hi.csv,66,243,राजनीतिक अभियानों के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,66,3049,राजनीतिक अभियानों के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,67,426,राजनीतिक अभियानों के लिए स्वयंसेवक महत्वपूर्ण होते हैं।
raw_statements/email_statements_hi.csv,67,2051,राजनीतिक अभियानों के लिए स्वयंसेवक महत्वपूर्ण होते हैं।
raw_statements/email_statements_hi.csv,68,2318,राजनीतिक अभियानों में अक्सर धन उगाहने की समय सीमा होती है।
raw_statements/email_statements_hi.csv,68,3072,राजनीतिक अभियानों में अक्सर धन उगाहने की समय सीमा होती है।
raw_statements/email_statements_hi.csv,69,2334,राजनीतिक अभियानों में धन उगाहने की समय सीमा होती है।
raw_statements/email_statements_hi.csv,69,2535,राजनीतिक अभियानों में धन उगाहने की समय सीमा होती है।
raw_statements/email_statements_hi.csv,70,1508,राजनीतिक कार्यालय के उम्मीदवार अक्सर अपने अभियानों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,70,4354,राजनीतिक कार्यालय के उम्मीदवार अक्सर अपने अभियानों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,71,821,राजनेता अक्सर अपने अभियानों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,71,2315,राजनेता अक्सर अपने अभियानों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,72,242,"राजनेता जलवायु परिवर्तन, बुनियादी ढांचे, बेघर होने और सामाजिक सुरक्षा और चिकित्सा की सुरक्षा जैसे मुद्दों पर काम करते हैं।"
raw_statements/email_statements_hi.csv,72,663,"राजनेता जलवायु परिवर्तन, बुनियादी ढांचे, बेघर होने और सामाजिक सुरक्षा और चिकित्सा की सुरक्षा जैसे मुद्दों पर काम करते हैं।"
raw_statements/email_statements_hi.csv,72,3257,"राजनेता जलवायु परिवर्तन, बुनियादी ढांचे, बेघर होने और सामाजिक सुरक्षा और चिकित्सा की सुरक्षा जैसे मुद्दों पर काम करते हैं।"
raw_statements/email_statements_hi.csv,73,3148,राजनेताओं के लिए समर्थकों के साथ संवाद करने और दान मांगने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,73,3334,राजनेताओं के लिए समर्थकों के साथ संवाद करने और दान मांगने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,74,248,राजनेताओं के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,74,268,राजनेताओं के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,74,382,राजनेताओं के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,74,3323,राजनेताओं के लिए समर्थकों के साथ संवाद करने के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,75,445,"शिक्षक, प्रोफेसर और चिकित्सक राजनीतिक अभियानों के लिए दान कर सकते हैं।"
raw_statements/email_statements_hi.csv,75,3071,"शिक्षक, प्रोफेसर और चिकित्सक राजनीतिक अभियानों के लिए दान कर सकते हैं।"
raw_statements/email_statements_hi.csv,76,486,संदेश साझा करने और समर्थन हासिल करने के लिए अभियानों के दौरान मतदाताओं से संपर्क किया जाता है।
raw_statements/email_statements_hi.csv,76,3128,संदेश साझा करने और समर्थन हासिल करने के लिए अभियानों के दौरान मतदाताओं से संपर्क किया जाता है।
raw_statements/email_statements_hi.csv,77,533,समय के साथ इंफ्रास्ट्रक्चर बिगड़ सकता है और इस पर ध्यान देने की आवश्यकता हो सकती है।
raw_statements/email_statements_hi.csv,77,3113,समय के साथ इंफ्रास्ट्रक्चर बिगड़ सकता है और इस पर ध्यान देने की आवश्यकता हो सकती है।
raw_statements/email_statements_hi.csv,78,636,समर्थकों के साथ संवाद करने के लिए राजनीतिक अभियानों के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,78,697,समर्थकों के साथ संवाद करने के लिए राजनीतिक अभियानों के लिए ईमेल एक सामान्य तरीका है।
raw_statements/email_statements_hi.csv,79,576,सामाजिक सुरक्षा और चिकित्सा की रक्षा करना कई लोगों के लिए महत्वपूर्ण है।
raw_statements/email_statements_hi.csv,79,1891,सामाजिक सुरक्षा और चिकित्सा की रक्षा करना कई लोगों के लिए महत्वपूर्ण है।
raw_statements/email_statements_ja.csv,1,236,キャンペーンでは、その取り組みを支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,1,767,キャンペーンでは、その取り組みを支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,2,257,キャンペーンでは、サポーターからの寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,2,2404,キャンペーンでは、サポーターからの寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,3,2462,キャンペーンでは、サポーターとメールで連絡を取ることがよくあります。
raw_statements/email_statements_ja.csv,3,2692,キャンペーンでは、サポーターとメールで連絡を取ることがよくあります。
raw_statements/email_statements_ja.csv,4,404,キャンペーンでは、メールでサポーターと連絡を取ることができます。
raw_statements/email_statements_ja.csv,4,2410,キャンペーンでは、メールでサポーターと連絡を取ることができます。
raw_statements/email_statements_ja.csv,5,94,キャンペーンでは、募金目標を達成するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,5,2492,キャンペーンでは、募金目標を達成するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,6,1923,キャンペーンでは、勢いを維持するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,6,2484,キャンペーンでは、勢いを維持するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,7,634,キャンペーンでは、政治的取り組みを支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,7,2916,キャンペーンでは、政治的取り組みを支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,8,1769,キャンペーンの資金は、企業のPAC資金の代わりに個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,8,2198,キャンペーンの資金は、企業のPAC資金の代わりに個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,9,1931,キャンペーンは個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,9,2407,キャンペーンは個人の寄付で賄うことができます。
raw_statements/email_statements_ja.csv,10,2554,テレビ広告は政治キャンペーンで使用されます。
raw_statements/email_statements_ja.csv,10,2704,テレビ広告は政治キャンペーンで使用されます。
raw_statements/email_statements_ja.csv,11,738,テレビ広告は政治運動でよく使われる方法です。
raw_statements/email_statements_ja.csv,11,2465,テレビ広告は政治運動でよく使われる方法です。
raw_statements/email_statements_ja.csv,12,1879,ネガティブ広告は、政治キャンペーンのメッセージをかき消す可能性があります。
raw_statements/email_statements_ja.csv,12,2359,ネガティブ広告は、政治キャンペーンのメッセージをかき消す可能性があります。
raw_statements/email_statements_ja.csv,13,3066,ホームレスは、政策を通じて対処できる社会問題です。
raw_statements/email_statements_ja.csv,13,3177,ホームレスは、政策を通じて対処できる社会問題です。
raw_statements/email_statements_ja.csv,14,189,ホームレスは向き合わなければならない問題です。
raw_statements/email_statements_ja.csv,14,936,ホームレスは向き合わなければならない問題です。
raw_statements/email_statements_ja.csv,15,3069,ホームレスは対処が必要な社会問題です。
raw_statements/email_statements_ja.csv,15,3144,ホームレスは対処が必要な社会問題です。
raw_statements/email_statements_ja.csv,16,581,ホームレスは注意が必要な社会問題です。
raw_statements/email_statements_ja.csv,16,613,ホームレスは注意が必要な社会問題です。
raw_statements/email_statements_ja.csv,17,825,ホームレスは社会が直面しなければならない問題です。
raw_statements/email_statements_ja.csv,17,2860,ホームレスは社会が直面しなければならない問題です。
raw_statements/email_statements_ja.csv,18,598,ホームレスは社会が直面する問題です。
raw_statements/email_statements_ja.csv,18,760,ホームレスは社会が直面する問題です。
raw_statements/email_statements_ja.csv,19,426,ボランティアは政治運動にとって重要です。
raw_statements/email_statements_ja.csv,19,2051,ボランティアは政治運動にとって重要です。
raw_statements/email_statements_ja.csv,20,1899,ボランティア活動は政治運動を支援する方法です。
raw_statements/email_statements_ja.csv,20,2164,ボランティア活動は政治運動を支援する方法です。
raw_statements/email_statements_ja.csv,21,354,マスクを着用すると、病気の蔓延を防ぐことができます。
raw_statements/email_statements_ja.csv,21,517,マスクを着用すると、病気の蔓延を防ぐことができます。
raw_statements/email_statements_ja.csv,22,2180,マーガレットは、私たちの価値観を強く訴えています。彼女は、働く家族のために、フロリダの脆弱な環境を守り、利用しやすく手頃な価格の医療を提供し、私たちの政治的プロセスを乗っ取った特別な利益団体との闘いに、信じられないほどの労働倫理と常識をもたらしています。
raw_statements/email_statements_ja.csv,22,2543,マーガレットは、私たちの価値観を強く訴えています。彼女は、働く家族のために、フロリダの脆弱な環境を守り、利用しやすく手頃な価格の医療を提供し、私たちの政治的プロセスを乗っ取った特別な利益団体との闘いに、信じられないほどの労働倫理と常識をもたらしています。
raw_statements/email_statements_ja.csv,23,1733,メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,23,1972,メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,23,2190,メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,24,1742,メールは、キャンペーンで何が起きているかを常にお客様に知らせるための最良の方法です。
raw_statements/email_statements_ja.csv,24,2709,メールは、キャンペーンで何が起きているかを常にお客様に知らせるための最良の方法です。
raw_statements/email_statements_ja.csv,25,248,メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,25,268,メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,25,382,メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,25,3323,メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,26,274,メールは、政治家が支持者とコミュニケーションをとる手段です。
raw_statements/email_statements_ja.csv,26,468,メールは、政治家が支持者とコミュニケーションをとる手段です。
raw_statements/email_statements_ja.csv,27,507,メールは、政治家が支持者とコミュニケーションを取り、重要な問題について知らせるための手段です。
raw_statements/email_statements_ja.csv,27,3318,メールは、政治家が支持者とコミュニケーションを取り、重要な問題について知らせるための手段です。
raw_statements/email_statements_ja.csv,28,636,メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,28,697,メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,28,3049,メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。
raw_statements/email_statements_ja.csv,29,768,メールは政治家が支持者とコミュニケーションをとる手段です。
raw_statements/email_statements_ja.csv,29,2806,メールは政治家が支持者とコミュニケーションをとる手段です。
raw_statements/email_statements_ja.csv,30,1959,ランニングは運動の一種です。
raw_statements/email_statements_ja.csv,30,2175,ランニングは運動の一種です。
raw_statements/email_statements_ja.csv,31,745,中小企業はコロナウイルスの影響を受けています。
raw_statements/email_statements_ja.csv,31,2954,中小企業はコロナウイルスの影響を受けています。
raw_statements/email_statements_ja.csv,32,1160,中小企業は地域経済にとって不可欠です。
raw_statements/email_statements_ja.csv,32,1177,中小企業は地域経済にとって不可欠です。
raw_statements/email_statements_ja.csv,32,3440,中小企業は地域経済にとって不可欠です。
raw_statements/email_statements_ja.csv,33,1997,人々が成功するためには、政治運動に寄付する必要があります。
raw_statements/email_statements_ja.csv,33,2444,人々が成功するためには、政治運動に寄付する必要があります。
raw_statements/email_statements_ja.csv,34,279,人々はしばしば政治運動にお金を寄付します。
raw_statements/email_statements_ja.csv,34,2327,人々はしばしば政治運動にお金を寄付します。
raw_statements/email_statements_ja.csv,35,2060,人々はキャンペーンの資金を調達するためにお金が必要です。
raw_statements/email_statements_ja.csv,35,2652,人々はキャンペーンの資金を調達するためにお金が必要です。
raw_statements/email_statements_ja.csv,36,1787,人々は政治運動を支援するためにお金を寄付します。
raw_statements/email_statements_ja.csv,36,2008,人々は政治運動を支援するためにお金を寄付します。
raw_statements/email_statements_ja.csv,37,1990,働く家族には支援が必要です。
raw_statements/email_statements_ja.csv,37,2044,働く家族には支援が必要です。
raw_statements/email_statements_ja.csv,38,1508,公職の候補者は、選挙運動を支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,38,4354,公職の候補者は、選挙運動を支援するために寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,39,2794,再選キャンペーンは、多くの場合、草の根の個人の支援に依存しています。
raw_statements/email_statements_ja.csv,39,3375,再選キャンペーンは、多くの場合、草の根の個人の支援に依存しています。
raw_statements/email_statements_ja.csv,40,485,募金活動は政治運動では一般的な活動です。
raw_statements/email_statements_ja.csv,40,1346,募金活動は政治運動では一般的な活動です。
raw_statements/email_statements_ja.csv,41,4280,医療に関する決定は、患者と医師の間で行う必要があります。
raw_statements/email_statements_ja.csv,41,4317,医療に関する決定は、患者と医師の間で行う必要があります。
raw_statements/email_statements_ja.csv,42,201,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。
raw_statements/email_statements_ja.csv,42,448,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。
raw_statements/email_statements_ja.csv,42,2951,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。
raw_statements/email_statements_ja.csv,42,3386,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。
raw_statements/email_statements_ja.csv,42,3390,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。
raw_statements/email_statements_ja.csv,43,628,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むために選出されます。
raw_statements/email_statements_ja.csv,43,686,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むために選出されます。
raw_statements/email_statements_ja.csv,44,458,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,44,557,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,44,797,国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,45,2235,失業給付は、失業した人々に経済的援助を提供します。
raw_statements/email_statements_ja.csv,45,3950,失業給付は、失業した人々に経済的援助を提供します。
raw_statements/email_statements_ja.csv,46,854,寄付はさまざまな金額で行うことができます。
raw_statements/email_statements_ja.csv,46,1820,寄付はさまざまな金額で行うことができます。
raw_statements/email_statements_ja.csv,47,44,寄付は政治運動の資金調達に役立ちます。
raw_statements/email_statements_ja.csv,47,1553,寄付は政治運動の資金調達に役立ちます。
raw_statements/email_statements_ja.csv,48,416,寄付は政治運動を支援することができます。
raw_statements/email_statements_ja.csv,48,2570,寄付は政治運動を支援することができます。
raw_statements/email_statements_ja.csv,48,2607,寄付は政治運動を支援することができます。
raw_statements/email_statements_ja.csv,48,4098,寄付は政治運動を支援することができます。
raw_statements/email_statements_ja.csv,49,582,寄付は政治運動を支援する方法です。
raw_statements/email_statements_ja.csv,49,4056,寄付は政治運動を支援する方法です。
raw_statements/email_statements_ja.csv,50,24,手を洗うことは病気の蔓延を防ぐのに役立ちます。
raw_statements/email_statements_ja.csv,50,3620,手を洗うことは病気の蔓延を防ぐのに役立ちます。
raw_statements/email_statements_ja.csv,51,1410,手頃な価格の医療へのアクセスは、多くの人々にとって懸念事項です。
raw_statements/email_statements_ja.csv,51,1863,手頃な価格の医療へのアクセスは、多くの人々にとって懸念事項です。
raw_statements/email_statements_ja.csv,52,2042,投票は政治指導者を選ぶ方法です。
raw_statements/email_statements_ja.csv,52,2642,投票は政治指導者を選ぶ方法です。
raw_statements/email_statements_ja.csv,53,1532,投票所には特定の営業時間があります。
raw_statements/email_statements_ja.csv,53,3171,投票所には特定の営業時間があります。
raw_statements/email_statements_ja.csv,54,2064,投票率が高いと、選挙結果に影響する可能性があります。
raw_statements/email_statements_ja.csv,54,2468,投票率が高いと、選挙結果に影響する可能性があります。
raw_statements/email_statements_ja.csv,55,278,指導者は、各地区に影響を及ぼす問題について十分な知識を持っている必要があります。
raw_statements/email_statements_ja.csv,55,2835,指導者は、各地区に影響を及ぼす問題について十分な知識を持っている必要があります。
raw_statements/email_statements_ja.csv,56,542,支払い情報を保存すると、より迅速な取引が可能になります。
raw_statements/email_statements_ja.csv,56,2939,支払い情報を保存すると、より迅速な取引が可能になります。
raw_statements/email_statements_ja.csv,57,2459,政治キャンペーンでは、テレビ広告、デジタル広告、郵便を利用して有権者に働きかけています。
raw_statements/email_statements_ja.csv,57,2689,政治キャンペーンでは、テレビ広告、デジタル広告、郵便を利用して有権者に働きかけています。
raw_statements/email_statements_ja.csv,58,680,政治キャンペーンでは、メールで支持者と連絡を取ることができます。
raw_statements/email_statements_ja.csv,58,1821,政治キャンペーンでは、メールで支持者と連絡を取ることができます。
raw_statements/email_statements_ja.csv,59,2802,政治キャンペーンでは、寄付と引き換えに商品を提供することがあります。
raw_statements/email_statements_ja.csv,59,3423,政治キャンペーンでは、寄付と引き換えに商品を提供することがあります。
raw_statements/email_statements_ja.csv,60,2029,政治キャンペーンでは、電子メールで寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,60,2093,政治キャンペーンでは、電子メールで寄付を求めることがよくあります。
raw_statements/email_statements_ja.csv,61,217,政治キャンペーンでは、電子メールを使用して支持者と連絡を取ります。
raw_statements/email_statements_ja.csv,61,975,政治キャンペーンでは、電子メールを使用して支持者と連絡を取ります。
raw_statements/email_statements_ja.csv,62,242,政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,62,663,政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,62,3257,政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。
raw_statements/email_statements_ja.csv,63,821,政治家はしばしば選挙運動を支援するために寄付を求めます。
raw_statements/email_statements_ja.csv,63,1113,政治家はしばしば選挙運動を支援するために寄付を求めます。
raw_statements/email_statements_ja.csv,63,3021,政治家はしばしば選挙運動を支援するために寄付を求めます。
raw_statements/email_statements_ja.csv,64,543,政治家は再選の課題に直面し、有権者からの支援を求める可能性があります。
raw_statements/email_statements_ja.csv,64,2940,政治家は再選の課題に直面し、有権者からの支援を求める可能性があります。
raw_statements/email_statements_ja.csv,65,2900,政治家は特定の地域を代表しています。
raw_statements/email_statements_ja.csv,65,3182,政治家は特定の地域を代表しています。
raw_statements/email_statements_ja.csv,66,1936,政治職の代表者を選ぶために選挙が行われます。
