id,name,available,createdAt,updatedAt,statementId
34737,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5790
34738,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5790
34739,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5790
34740,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5790
34741,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34742,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34743,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34744,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34745,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34746,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5791
34747,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34748,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34749,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34750,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34751,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34752,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5792
34753,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34754,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34755,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34756,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34757,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34758,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5793
34759,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34760,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34761,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34762,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34763,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34764,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5794
34765,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34766,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34767,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34768,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34769,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34770,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5795
34771,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34772,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34773,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34774,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34775,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34776,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5796
34777,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34778,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34779,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34780,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34781,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34782,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5797
34783,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34784,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34785,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34786,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34787,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34788,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5798
34789,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34790,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34791,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34792,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34793,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34794,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5799
34795,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34796,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34797,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34798,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34799,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34800,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5800
34801,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34802,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34803,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34804,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34805,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34806,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5801
34807,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34808,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34809,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34810,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34811,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34812,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5802
34813,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34814,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34815,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34816,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34817,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34818,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5803
34819,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34820,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34821,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34822,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34823,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34824,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5804
34825,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34826,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34827,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34828,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34829,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34830,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5805
34831,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34832,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34833,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34834,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34835,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34836,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5806
34837,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34838,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34839,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34840,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34841,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34842,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5807
34843,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34844,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34845,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34846,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34847,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34848,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5808
34849,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34850,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34851,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34852,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34853,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34854,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5809
34855,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34856,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34857,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34858,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34859,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34860,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5810
34861,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34862,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34863,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34864,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34865,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34866,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5811
34867,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34868,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34869,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34870,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34871,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34872,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5812
34873,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34874,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34875,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34876,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34877,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34878,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5813
34879,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34880,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34881,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34882,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34883,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34884,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5814
34885,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34886,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34887,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34888,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34889,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34890,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5815
34891,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34892,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34893,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34894,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34895,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34896,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5816
34897,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34898,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34899,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34900,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34901,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34902,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5817
34903,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34904,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34905,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34906,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34907,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34908,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5818
34909,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34910,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34911,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34912,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34913,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34914,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5819
34915,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34916,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34917,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34918,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34919,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34920,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5820
34921,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34922,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34923,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34924,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34925,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34926,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5821
34927,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34928,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34929,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34930,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34931,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34932,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5822
34933,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34934,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34935,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34936,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34937,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34938,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5823
34939,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34940,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34941,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34942,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34943,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34944,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5824
34945,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34946,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34947,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34948,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34949,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34950,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5825
34951,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34952,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34953,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34954,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34955,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34956,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5826
34957,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34958,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34959,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34960,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34961,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34962,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5827
34963,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34964,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34965,figure_of_speech,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34966,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34967,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34968,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5828
34969,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34970,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34971,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34972,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34973,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34974,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5829
34975,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34976,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34977,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34978,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34979,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34980,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5830
34981,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34982,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34983,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34984,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34985,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34986,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5831
34987,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34988,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34989,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34990,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34991,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34992,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5832
34993,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34994,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34995,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34996,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34997,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34998,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5833
34999,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35000,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35001,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35002,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35003,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35004,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5834
35005,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35006,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35007,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35008,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35009,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35010,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5835
35011,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35012,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35013,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35014,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35015,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35016,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5836
35017,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35018,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35019,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35020,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35021,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35022,reasoning,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5837
35023,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35024,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35025,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35026,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35027,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35028,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5838
35029,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35030,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35031,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35032,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35033,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35034,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5839
35035,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35036,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35037,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35038,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35039,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35040,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5840
35041,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35042,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35043,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35044,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35045,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35046,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5841
35047,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35048,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35049,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35050,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35051,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35052,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5842
35053,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35054,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35055,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35056,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35057,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35058,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5843
35059,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35060,everyday,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35061,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35062,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35063,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35064,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5844
35065,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35066,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35067,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35068,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35069,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35070,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5845
35071,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35072,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35073,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35074,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35075,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35076,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5846
35077,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35078,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35079,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35080,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35081,opinion,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35082,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5847
35083,behavior,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35084,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35085,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35086,judgment,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35087,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35088,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5848
35089,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35090,everyday,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35091,figure_of_speech,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35092,judgment,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35093,opinion,0,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35094,reasoning,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5849
35095,behavior,1,2023-04-08 12:23:28,2023-04-08 12:23:28,5850
