statement,elicitation,committer
"Si Max comienza su propio negocio, tiene la intención de ser financieramente independiente y estar orgulloso del poder adquirido y la influencia social que conlleva la gestión de un negocio.",Amazon Translate,Amir
"Si Max hace que Sam se quede boquiabierto, implica que Sam está encantado con los esfuerzos de Max, lo que resulta en una experiencia emocional muy positiva.",Amazon Translate,Amir
"Si Max toma un camino equivocado en Albuquerque, puede sentirse triste, ansioso y decepcionado por no terminar donde pretendía estar.",Amazon Translate,Amir
"Si Max le pide a Sam que se reúna con él, probablemente quiera informarle sobre qué ponerse o qué llevar, como dinero para un restaurante, ropa de abrigo para un partido de hockey o un currículum para una entrevista.",Amazon Translate,Amir
"Si Max tiene la intención de probar cosas diferentes, debería discutirlas con sus amigos para obtener consejos o sugerencias.",Amazon Translate,Amir
"Si Max espera mucho tiempo, agradecería que le aseguraran, ya sea por mensaje de texto, llamada o comunicación cara a cara, que la demora no durará mucho más.",Amazon Translate,Amir
"Si Max quiere ir a la escuela, debe conducir por las áreas cercanas a la escuela deseada, buscando un apartamento que esté convenientemente ubicado.",Amazon Translate,Amir
"«Si la oportunidad no llama, construye una puerta».",Amazon Translate,Amir
"Durante una pandemia, cuando es posible trabajar a distancia, no es necesario que las personas se reúnan en persona.",Amazon Translate,Amir
"Si las personas no se atan los zapatos, es probable que tropiecen y se caigan cuando comiencen a hacer ejercicio.",Amazon Translate,Amir
"Si las personas salen de una tienda de comida rápida con una bolsa, significa que han hecho las cosas por sí mismas.",Amazon Translate,Amir
"Si las personas salen de una tienda de comida rápida con una bolsa que no han pagado, han robado su pedido.",Amazon Translate,Amir
"Si las personas pueden ganar más dinero sin trabajar, menos personas optarían por trabajar.",Amazon Translate,Amir
"Si a los niños se les enseña a hacer daño, es probable que crezcan violentos.",Amazon Translate,Amir
"Si la gente se da la vuelta para mirarte en la calle, no es porque estés bien vestido, sino posiblemente porque tu atuendo es demasiado rígido, demasiado ajustado o demasiado a la moda.",Amazon Translate,Amir
"«Si se pudieran adquirir habilidades observando, cada perro se convertiría en carnicero».",Amazon Translate,Amir
"Si alguien no se siente seguro, no se le recomienda usar una máscara.",Amazon Translate,Amir
Las personas que tienen éxito en la vida suelen buscar formas de agradecer a quienes las ayudaron a llegar a donde están.,Amazon Translate,Amir
"Si alguien comienza a comer de manera más saludable, es probable que también considere el ejercicio, la calidad del sueño y otros aspectos del bienestar.",Amazon Translate,Amir
"Si alguien tiene fiebre, debe evitar meterse en un jacuzzi.",Amazon Translate,Amir
El trabajo excesivo puede ser perjudicial para la salud de una persona.,Amazon Translate,Amir
"Si alguien te supera, se recomienda que se aleje con calma. Hay tiempo de sobra para parecer duro cuando estás fuera de la vista.",Amazon Translate,Amir
"Si alguien echa gas en tu chimenea interior mientras está encendida, ¡corre!",Amazon Translate,Amir
"Si alguien rasca un billete de lotería, comprobará si ha ganado dinero.",Amazon Translate,Amir
"Si alguien busca un nuevo look, sería imprudente descartar su estilo personal en favor de una tendencia de moda.",Amazon Translate,Amir
"Al ver un murciélago, la mayoría de la gente decide tomarle una foto.",Amazon Translate,Amir
"Si alguien trabaja de manera eficiente, puede darse el lujo de relajarse durante el resto del día.",Amazon Translate,Amir
"Los padres de una hija en edad escolar o universitaria que participa en deportes pueden oponerse a que comparta baños, vestuarios y compita con hombres biológicos.",Amazon Translate,Amir
"«Si algo es absurdo en los hechos y en la realidad, es tan absurdo como una idea».",Amazon Translate,Amir
"Si una empresa ignora las señales que podrían ayudar a mejorar sus productos, los clientes podrían elegir otra marca.",Amazon Translate,Amir
"Si la tasa de positividad de la COVID-19 es baja, se deben eliminar los requisitos de uso de mascarillas.",Amazon Translate,Amir
"Si un proyecto de ley de ayuda para la COVID-19 incluye muchos gastos no relacionados, es posible que las personas lo rechacen.",Amazon Translate,Amir
"«Si los hechos no se ajustan a la teoría, cambia los hechos».",Amazon Translate,Amir
"«Si los dioses escucharan las oraciones de los hombres, toda la humanidad perecería rápidamente, ya que la gente reza constantemente para que muchos males se apoderen unos de otros».",Amazon Translate,Amir
"«Si John enciende las luces de su propiedad, las apagará».",Amazon Translate,Amir
«Ni una serpiente sin veneno ni un hombre sin ego pueden provocar miedo».,Amazon Translate,Amir
"Sin escuelas que se lleven a los niños de sus hogares a tiempo parcial, las madres pueden terminar en manicomios.",Amazon Translate,Amir
"Si existe una pequeña posibilidad de contraer el virus, las personas deben quedarse en casa.",Amazon Translate,Amir
"Cuando dos personas vacunadas contra una enfermedad se encuentran, el riesgo de transmisión de la enfermedad es extremadamente bajo.",Amazon Translate,Amir
"Si estamos de viaje por carretera, debemos asegurarnos de que nuestro vehículo esté en buen estado.",Amazon Translate,Amir
"Si estamos sacando la basura, nos hace sentir útiles.",Amazon Translate,Amir
"Cuando le pedimos a otra persona que explique algo, lo contemplará en contra de su propio entendimiento.",Amazon Translate,Amir
"Si compramos una silla nueva, no es probable que la regalemos de inmediato.",Amazon Translate,Amir
"Si no dormimos bien, es posible que evitemos escondernos debajo de nuestras camas.",Amazon Translate,Amir
"«Si no cambiamos de dirección pronto, acabaremos donde nos dirigimos».",Amazon Translate,Amir
"Incluso si sentimos un poco de frío, no significa necesariamente que nos sintamos incómodos.",Amazon Translate,Amir
"Si sentimos un poco de frío, es posible que aún nos apetezca un helado.",Amazon Translate,Amir
"Si sentimos un poco de calor, es probable que no nos estremezcamos.",Amazon Translate,Amir
"Si estamos en un enfrentamiento, debemos apuntar nuestros golpes al cuerpo del oponente.",Amazon Translate,Amir
"Al entrar en un tren lleno de gente, no estamos obligados a salir inmediatamente.",Amazon Translate,Amir
"Si subimos a un tren vacío, nos pondríamos de pie en lugar de sentarnos.",Amazon Translate,Amir
"Si seguimos haciendo lo que estamos haciendo, vamos a seguir recibiendo lo que estamos recibiendo.",Amazon Translate,Amir
"Si salimos del edificio, nos olvidaremos de mirar a ambos lados antes de cruzar la calle.",Amazon Translate,Amir
"Si salimos de la sala de estar, apagaríamos las luces y la televisión.",Amazon Translate,Amir
"Si pagamos nuestras deudas, entonces estamos en mejores condiciones de solicitar un préstamo.",Amazon Translate,Amir
"Si pagamos las deudas de otra persona, se sentiría aliviada y relajada.",Amazon Translate,Amir
"Si jugamos al rugby, nos van a golpear.",Amazon Translate,Amir
"Si queremos que nuestro representante siga trabajando para nosotros, no podemos darnos por satisfechos.",Amazon Translate,Amir
"Si nos esforzamos al máximo, podemos descansar un rato para recuperar energía.",Amazon Translate,Amir
"Si trabajamos en el turno de noche, dormiremos durante el día para poder estar despiertos para ir a trabajar.",Amazon Translate,Amir
"Si trabajamos en el turno de noche, podremos completarlo con éxito.",Amazon Translate,Amir
"Si trabajamos juntos, podemos elegir nuevos líderes.",Amazon Translate,Amir
"Si permites que los hombres te usen para tus propios fines, te usarán para los suyos.",Amazon Translate,Amir
"Si tienes miedo de estar solo, no intentes tener la razón.",Amazon Translate,Amir
"Si tienes miedo a la soledad, no te cases.",Amazon Translate,Amir
"Si lo muerde un gato, debe desinfectar la herida de inmediato, ya que podría contraer una infección.",Amazon Translate,Amir
"Si tienes la suerte de haber vivido en París de joven, dondequiera que vayas durante el resto de tu vida, se quedará contigo, ya que París es una fiesta conmovedora.",Amazon Translate,Amir
"Si quemas madera, haces humo.",Amazon Translate,Amir
"Si no puedes viajar, coge un libro sobre un país y usa tu imaginación.",Amazon Translate,Amir
"Si lo persigues todo, no terminarás nada.",Amazon Translate,Amir
"Si creas un acto, creas un hábito. Si creas un hábito, creas un personaje. Si creas un personaje, creas un destino.",Amazon Translate,Amir
"Si no te gusta una persona, no significa que la odies.",Amazon Translate,Amir
"Si no dedica un día a arreglar la puerta de su habitación, perderá tres años buscando su dinero, pero nunca lo encontrará.",Amazon Translate,Amir
"Si no sabes dónde estás, cualquier carretera servirá.",Amazon Translate,Amir
"Si no bebes durante tres días, morirás.",Amazon Translate,Amir
"Si no obtiene lo que quiere, es una señal de que no lo quería en serio o de que intentó negociar el precio.",Amazon Translate,Amir
"Si comes tres hamburguesas con queso después de hacer ejercicio, necesitas hacer más ejercicio para prepararlas.",Amazon Translate,Amir
"Si comes de forma saludable, estarás sano.",Amazon Translate,Amir
"Si hace más ejercicio y come menos, perderá peso.",Amazon Translate,Amir
"Si te encuentras en un pozo, deja de cavar.",Amazon Translate,Amir
"Si has construido castillos en el aire, tu trabajo no tiene por qué perderse, ahí es donde deberían estar, ahora pon los cimientos debajo de ellos.",Amazon Translate,Amir
"Si tienes salud, probablemente serás feliz. Y si tiene salud y felicidad, tiene toda la riqueza que necesita, aunque no sea todo lo que desea.",Amazon Translate,Amir
"Si tienes demasiados dispositivos usando el mismo router, todo se ralentizará.",Amazon Translate,Amir
"Si le haces daño a alguien, estarán menos dispuestos a ayudarte.",Amazon Translate,Amir
"Si te conviertes en un felpudo, la gente se limpiará los pies sobre ti.",Amazon Translate,Amir
"Si pones cuatro manzanas en un balde con seis manzanas, entonces el balde ahora tiene diez manzanas.",Amazon Translate,Amir
"Si viajas por el mundo lo suficientemente lejos en una dirección, eventualmente regresarás al punto de partida.",Amazon Translate,Amir
"Si tratas mal a alguien, entonces lo recordarán.",Amazon Translate,Amir
"Si quieres competir contra alguien, debes participar en una competencia.",Amazon Translate,Amir
"Si quieres contemplar, entonces debes pensar.",Amazon Translate,Amir
"Si quieres bailar, debes poner algo de música.",Amazon Translate,Amir
"Si quieres bucear, debes ir a una piscina.",Amazon Translate,Amir
"Si quieres soñar, entonces debes dormirte.",Amazon Translate,Amir
"Si quieres comer helado, entonces deberías comprar un poco de helado.",Amazon Translate,Amir
"Si desea vaciar la vejiga, debe ir al baño.",Amazon Translate,Amir
"Si quieres disfrutar de una película, tienes que ir al cine.",Amazon Translate,Amir
"Si quieres encontrar un objeto perdido, debes buscar.",Amazon Translate,Amir
"Si quieres ponerte en forma, entonces debes levantar pesas.",Amazon Translate,Amir
"Si quieres que te paguen, entonces deberías conseguir un trabajo.",Amazon Translate,Amir
"Si quieres ir a dar una vuelta, entonces deberías subirte al coche.",Amazon Translate,Amir
"Si quieres cortarte el pelo, debes ir al barbero.",Amazon Translate,Amir
"Si quieres salir a correr, entonces debes ponerte los zapatos.",Amazon Translate,Amir
"Si quieres cortarte el pelo, debes ir a tu barbero.",Amazon Translate,Amir
"Si desea hacerse un chequeo, debe programar una cita con el médico.",Amazon Translate,Amir
"Si quieres cortarte el pelo, debes ir al barbero.",Amazon Translate,Amir
"Si quieres comer, entonces debes comerlo.",Amazon Translate,Amir
"Si quiere escuchar un testimonio, debe ir a la corte.",Amazon Translate,Amir
"Si quieres golpear la botella, debes beber un poco de alcohol.",Amazon Translate,Amir
"Si quieres aprender sobre un tema, entonces debes estudiarlo.",Amazon Translate,Amir
"Si quieres escuchar música, entonces deberías reproducir el CD.",Amazon Translate,Amir
"Si quieres hacer reír a la gente, entonces debes contar un chiste.",Amazon Translate,Amir
"Si quieres aprobar una clase, entonces debes estudiar.",Amazon Translate,Amir
"Si quieres tocar la guitarra, entonces debes tomar clases.",Amazon Translate,Amir
"Si desea imprimir, debe encender la impresora.",Amazon Translate,Amir
"Si quieres programar, entonces debes aprender un lenguaje de programación.",Amazon Translate,Amir
"Si quieres leer un libro, debes ir a la biblioteca.",Amazon Translate,Amir
"Si quieres leer una revista, entonces deberías comprar una revista.",Amazon Translate,Amir
"Si quieres saciar tu hambre, entonces debes comer.",Amazon Translate,Amir
"Si quieres ver arte, entonces debes ir a un museo de arte.",Amazon Translate,Amir
"Si quieres ver cosas antiguas, entonces deberías ir a un museo.",Amazon Translate,Amir
"Si quieres ver tu programa favorito, debes encender el televisor.",Amazon Translate,Amir
"Si quiere enviar a un criminal a prisión, debe condenarlo.",Amazon Translate,Amir
"Si quieres ir de compras, debes ir a una tienda.",Amazon Translate,Amir
"Si quieres dormir, entonces debes cerrar los ojos.",Amazon Translate,Amir
"Si quieres detener tu bicicleta, entonces debes usar sus frenos.",Amazon Translate,Amir
"Si quieres tener éxito, debes emprender nuevos caminos en lugar de recorrer los caminos trillados del éxito aceptado.",Amazon Translate,Amir
"Si quieres nadar, debes meterte al agua.",Amazon Translate,Amir
"Si quieres tomar los exámenes finales, debes asistir a una clase.",Amazon Translate,Amir
"Si quieres hablar con alguien que está lejos, debes llamar a alguien.",Amazon Translate,Amir
"Si quieres ver la televisión, debes encender la televisión.",Amazon Translate,Amir
"Si vives como nadie ahora, más adelante podrás vivir como nadie más.",Amazon Translate,Amir
"Si tu único objetivo es hacerte rico, nunca lo lograrás.",Amazon Translate,Amir
"Si estás perdido, recuerda que el sol sale por el este y se pone por el oeste.",Amazon Translate,Amir
La ignorancia y la indisciplina son las causas de los problemas de un hombre.,Amazon Translate,Amir
La ignorancia es una forma de disfrutar de una libertad inconcebible.,Amazon Translate,Amir
La ignorancia es no saber.,Amazon Translate,Amir
La ignorancia es la madre de la devoción.,Amazon Translate,Amir
La ignorancia haría que quisieras encontrar información.,Amazon Translate,Amir
Defenderé nuestras creencias compartidas.,Amazon Translate,Amir
Me postulo para el Congreso para garantizar que todos tengan la atención médica que necesitan.,Amazon Translate,Amir
Las imágenes están más cerca de la realidad que las descripciones escritas.,Amazon Translate,Amir
Los inmigrantes deben ser tratados como seres humanos.,Amazon Translate,Amir
"En una época de cambios drásticos, son los alumnos los que heredan el futuro. Los eruditos suelen encontrarse preparados para vivir en un mundo que ya no existe.",Amazon Translate,Amir
Además de tener cerca de nuestros corazones a las familias que perdieron a sus seres queridos.,Amazon Translate,Amir
"En cualquier momento de decisión, lo mejor que puedes hacer es lo correcto. La segunda mejor opción es lo incorrecto, y lo peor que puedes hacer es no hacer nada.",Amazon Translate,Amir
"Al bucear hasta el fondo del placer, sacamos más grava que perlas.",Amazon Translate,Amir
"En general, el arte de gobernar consiste en tomar la mayor cantidad de dinero posible de una parte de los ciudadanos para dárselo a la otra.",Amazon Translate,Amir
"En los acontecimientos históricos, los llamados grandes hombres son etiquetas que dan nombre a los acontecimientos y, al igual que las etiquetas, tienen una mínima relación con el evento en sí.",Amazon Translate,Amir
"En el amor, ocurre la paradoja de que dos seres se convierten en uno y, sin embargo, siguen siendo dos.",Amazon Translate,Amir
"En la naturaleza, nunca vemos nada aislado, sino todo en relación con algo más que está antes, al lado, debajo y por encima de él.",Amazon Translate,Amir
"Para seguir mejorando la calidad de vida de la humanidad, necesitamos avanzar en nuestros campos de la tecnología y la ciencia.",Amazon Translate,Amir
"En el campo de la observación científica, el azar favorece a la mente preparada.",Amazon Translate,Amir
"En este mundo, siempre hay peligro para quienes le temen.",Amazon Translate,Amir
"En invierno, nevará en Alaska.",Amazon Translate,Amir
"En la juventud, nos encontramos con dificultades. En la vejez, nos encontramos con dificultades.",Amazon Translate,Amir
Los casos de uso excesivo de la fuerza por parte de la policía deben denunciarse.,Amazon Translate,Amir
Aumentar el acceso a la educación y la atención médica es fundamental.,Amazon Translate,Amir
Los operadores tradicionales no quieren la competencia de personas ajenas que podrían cobrar menos por los mismos servicios.,Amazon Translate,Amir
Las personas no deberían poder obtener un arma de fuego sin una verificación de antecedentes.,Amazon Translate,Amir
No se debe permitir que las personas se hagan pasar por los servicios de búsqueda de empleo.,Amazon Translate,Amir
Las personas deben prestar atención a las clasificaciones por edad en los juegos.,Amazon Translate,Amir
Las personas deben apoyar una sociedad libre y abierta que permita el crecimiento dentro de una economía de libre mercado.,Amazon Translate,Amir
Las personas no deberían caer en el odio cuando hablan sobre las vacunas.,Amazon Translate,Amir
Las personas con conciencia van a la iglesia.,Amazon Translate,Amir
Los bebés son pequeños.,Amazon Translate,Amir
La inferioridad es lo que disfrutas en tus mejores amigos.,Amazon Translate,Amir
El infinito no es un número.,Amazon Translate,Amir
Se debe desarrollar una infraestructura para secuestrar el CO2 de forma segura.,Amazon Translate,Amir
La ingestión de lejía no protege contra la COVID-19.,Amazon Translate,Amir
"En lugar de preguntarte cuándo serán tus próximas vacaciones, tal vez deberías establecer una vida de la que no necesites escapar.",Amazon Translate,Amir
La interpretación es necesaria cuando parece haber un conflicto entre las declaraciones de las Escrituras y los principios de la razón natural.,Amazon Translate,Amir
"Invertir en campos, granjas y bosques locales no solo ayuda a reducir la contaminación, sino que también ayuda a preservar el hábitat de las aves.",Amazon Translate,Amir
Invertir en infraestructura rural mejorará la calidad de vida y el acceso a los servicios en las zonas rurales de Estados Unidos.,Amazon Translate,Amir
"El hierro se oxida por el desuso, el agua estancada pierde su pureza y cuando hace frío se congela; la inacción debilita el vigor de la mente de la misma manera.",Amazon Translate,Amir
Siempre parece imposible hasta que se hace.,Amazon Translate,Amir
"No tiene sentido que nos confisquen nuestra crema solar y mermelada en el aeropuerto, pero podemos volver a comprarlos inmediatamente después.",Amazon Translate,Amir
"Es un error capital teorizar antes de disponer de datos. De manera insensata, uno comienza a tergiversar los hechos para adaptarlos a las teorías en lugar de que las teorías se adapten a los hechos.",Amazon Translate,Amir
"Es una idea curiosa, pero solo cuando ves a personas con un aspecto ridículo te das cuenta de lo mucho que las amas.",Amazon Translate,Amir
"Es una buena idea moverse por el carril más alejado para evitar un vehículo de emergencia, un equipo de remolque o mantenimiento, un camión de basura o un camión de reciclaje.",Amazon Translate,Amir
No creer en la suerte es señal de un hombre inexperto.,Amazon Translate,Amir
"Siempre es mejor decir la verdad a menos que, por supuesto, seas un mentiroso excepcionalmente bueno.",Amazon Translate,Amir
Siempre se requiere el mayor esfuerzo al principio.,Amazon Translate,Amir
"Al viajar entre pueblos tribales, es mejor evitar pasar la noche con cazadores de cabezas.",Amazon Translate,Amir
Es mejor merecer honor y no tenerlo que tenerlo y no merecerlo.,Amazon Translate,Amir
Ten menos truenos en la boca y más relámpagos en la mano.,Amazon Translate,Amir
"Es mejor mantener la distancia, ya que no hay compañía con un tonto.",Amazon Translate,Amir
Es mejor quedarse soltero que casarse mal.,Amazon Translate,Amir
Hace más frío en la cima de una montaña que en el valle debajo de esa montaña.,Amazon Translate,Amir
La sombra es más fresca que el sol.,Amazon Translate,Amir
Es más fácil atrapar a un caballo desbocado que recuperar una palabra hablada.,Amazon Translate,Amir
Empujar una cosa cuesta abajo es más fácil que empujarla cuesta arriba.,Amazon Translate,Amir
Explorar nuevos lugares es divertido.,Amazon Translate,Amir
Ser una buena persona es una virtud.,Amazon Translate,Amir
La bondad es una virtud.,Amazon Translate,Amir
"Antes de actuar, es bueno pensar bien las cosas.",Amazon Translate,Amir
"Es difícil fracasar, pero es peor no haber intentado nunca tener éxito.",Amazon Translate,Amir
Comer bien y hacer ejercicio son importantes para la salud.,Amazon Translate,Amir
Es importante que se proteja y se mantenga saludable.,Amazon Translate,Amir
"Antes de solicitar empleo, es importante verificar los detalles de la empresa en línea.",Amazon Translate,Amir
"Probar la existencia de Dios es imposible, a menos que Dios quiera que se demuestre.",Amazon Translate,Amir
"Es imposible viajar más rápido que la velocidad de la luz y, desde luego, no es deseable, ya que uno no deja de perder el sombrero.",Amazon Translate,Amir
Es inconcebible la cantidad de ingenio que se necesita para evitar ser ridículo.,Amazon Translate,Amir
Es irresponsable que John haga los deberes de Mary.,Amazon Translate,Amir
Es muy imprudente que las personas enamoradas se casen.,Amazon Translate,Amir
Nunca es demasiado tarde para ser lo que podrías haber sido.,Amazon Translate,Amir
No es solo cuando los políticos toman partido en casos penales para obtener beneficios políticos.,Amazon Translate,Amir
No es necesario entender las cosas para discutir sobre ellas.,Amazon Translate,Amir
"No es tanto la ayuda de nuestros amigos lo que nos ayuda, sino la confianza en su ayuda.",Amazon Translate,Amir
No basta con ser digno de respeto para ser respetado.,Amazon Translate,Amir
"No es la especie más fuerte la que sobrevive, ni la más inteligente, sino la que mejor responde al cambio.",Amazon Translate,Amir
No es la sabiduría sino la ignorancia lo que enseña a los hombres la presunción.,Amazon Translate,Amir
A menudo hace más frío en las zonas más altas.,Amazon Translate,Amir
A menudo es más fácil pedir perdón que pedir permiso.,Amazon Translate,Amir
A menudo es más fácil luchar por los propios principios que estar a la altura de ellos.,Amazon Translate,Amir
Una de las curiosas idiosincrasias del hombre es crear dificultades por el placer de resolverlas.,Amazon Translate,Amir
Una cosa es alabar la disciplina y otra es someterse a ella.,Amazon Translate,Amir
"Solo la imperfección se queja de lo que es imperfecto. Cuanto más perfectos somos, más amables y callados nos volvemos ante los defectos de los demás.",Amazon Translate,Amir
Es solo la razón la que enseña el silencio. El corazón nos enseña a hablar.,Amazon Translate,Amir
No tiene sentido prohibir las armas que no son las principales que se utilizan en la mayoría de los casos de violencia armada.,Amazon Translate,Amir
"Es posible no cometer errores y aun así perder. Eso no es una debilidad, es la vida.",Amazon Translate,Amir
Es razonable que los niños usen la tecnología con moderación.,Amazon Translate,Amir
Es vergonzoso que un joven cuestione a un anciano.,Amazon Translate,Amir
Es la aplicación de la ciencia la que da lugar a la nueva tecnología.,Amazon Translate,Amir
Es el hombre brutalmente franco el que se gana la enemistad.,Amazon Translate,Amir
"Es propio de un buen pastor esquilar su rebaño, no despellejarlo.",Amazon Translate,Amir
Es responsabilidad de los intelectuales decir la verdad y exponer las mentiras.,Amazon Translate,Amir
Es la forma en que reaccionamos ante las circunstancias lo que determina nuestros sentimientos.,Amazon Translate,Amir
Cabe señalar que un buen número de personas nacen curiosamente incapacitadas para el destino que les espera en esta tierra.,Amazon Translate,Amir
Es vital que introduzcamos leyes de protección de armas con sentido común.,Amazon Translate,Amir
Es aconsejable ser honesto y admitirlo cuando haya perdido todo su dinero.,Amazon Translate,Amir
Es incorrecto acusar a alguien de comportamiento incorrecto sin ninguna prueba.,Amazon Translate,Amir
Hace más calor cerca del ecuador.,Amazon Translate,Amir
"La vida tiene algo curioso: si te niegas a aceptar cualquier cosa que no sea lo mejor, muy a menudo lo consigues.",Amazon Translate,Amir
"No es culpa del cerdo, sino de quien se rasca la espalda.",Amazon Translate,Amir
No debería ser difícil presentar denuncias de mala conducta por parte de la policía.,Amazon Translate,Amir
Se necesita tanta energía para desear como para planificar.,Amazon Translate,Amir
Se necesita algo más que inteligencia para actuar con inteligencia.,Amazon Translate,Amir
Sería imposible para alguien que estuviera parado afuera en el suelo identificar fácilmente a las personas que se han metido en un pozo.,Amazon Translate,Amir
"Parecería que no solo hay un mundo, sino también muchos.",Amazon Translate,Amir
Se trata de que todos trabajemos juntos y podemos ganar.,Amazon Translate,Amir
"Es mejor salir con gente mejor que tú. Elige amigos cuyo comportamiento sea mejor que el tuyo, y te inclinarás en esa dirección.",Amazon Translate,Amir
"Es mejor vivir mal en paz, que ser rico lleno de estrés.",Amazon Translate,Amir
Es difícil discutir sobre las creencias religiosas porque se basan en la fe.,Amazon Translate,Amir
Es importante tener en cuenta todos los aspectos de nuestro futuro para no repetir el pasado.,Amazon Translate,Amir
No está bien dar menos dinero de estímulo a los estados que mantienen medidas más estrictas sobre la COVID-19.,Amazon Translate,Amir
"No es lo que sabes, es cuando lo sabes.",Amazon Translate,Amir
Es obvio que el voto por correo debería estar al alcance de todos los estadounidenses durante la pandemia de Covid.,Amazon Translate,Amir
"Es difícil hacer predicciones, especialmente sobre el futuro.",Amazon Translate,Amir
Es perfectamente comprensible que los lobos pidan que se desarme de las ovejas. La lana de oveja ofrece cierta resistencia a la mordedura del lobo.,Amazon Translate,Amir
"Es arriesgado en un matrimonio que un hombre regrese a casa demasiado tarde, pero a veces puede representar un riesgo aún mayor si llega a casa demasiado pronto.",Amazon Translate,Amir
Es tan fácil amar. Lo único difícil es ser amado.,Amazon Translate,Amir
No es una anomalía si ocurre todo el tiempo.,Amazon Translate,Amir
Es posible sortear la Tierra debido a su forma esférica.,Amazon Translate,Amir
Es hora de que el Senado vuelva a funcionar.,Amazon Translate,Amir
Es hora de enviar a los niños de vuelta a la escuela.,Amazon Translate,Amir
Jesús murió por nuestros pecados.,Amazon Translate,Amir
Jesús es el Señor.,Amazon Translate,Amir
Jesús es una de las principales figuras del cristianismo.,Amazon Translate,Amir
Joe ayudará con la violencia armada.,Amazon Translate,Amir
John está de acuerdo si acepta la oferta de Mary.,Amazon Translate,Amir
Es probable que despidan a John si tiene un gran jefe.,Amazon Translate,Amir
John es atento porque ayuda a la madre de Mary.,Amazon Translate,Amir
John mantiene el ánimo de Jake llevándolo a hacer cosas divertidas.,Amazon Translate,Amir
John puede buscar recetas en línea si nunca ha cocinado antes.,Amazon Translate,Amir
John no debe creer las noticias que trae Mary.,Amazon Translate,Amir
John cambiará si Mary cambia su vida.,Amazon Translate,Amir
John esperará que Mary se enoje si la sorprende.,Amazon Translate,Amir
John se sentirá feliz si molesta a Mary.,Amazon Translate,Amir
John se entristecerá si Mary impresiona a su novia.,Amazon Translate,Amir
John se sentirá exitoso si se mete en un pozo.,Amazon Translate,Amir
John se meterá tontamente en una discusión con Mary si ella habla con una lengua bífida.,Amazon Translate,Amir
John tendrá buenos sentimientos hacia Mary si ella le da el mejor regalo que haya recibido.,Amazon Translate,Amir
John golpeará a Mary si ella le enseña algo.,Amazon Translate,Amir
John le dará las gracias a Mary si aprueba un examen por él.,Amazon Translate,Amir
John asumiría que Mary le está haciendo una broma si ella lo abraza.,Amazon Translate,Amir
John sería arrestado por salir de la ciudad si se olvidaba de hablar con su oficial de libertad condicional.,Amazon Translate,Amir
John se sentiría avergonzado si Mary lo molestara demasiado.,Amazon Translate,Amir
John se arrepentiría y se disculparía si se comiera el pan de Mary.,Amazon Translate,Amir
John se concentraría en el trabajo cuando lo consiguiera.,Amazon Translate,Amir
John se reiría de la caída de Mary si se resbalaba sobre una cáscara de plátano.,Amazon Translate,Amir
John se aseguraría de guardar silencio y esconder todas las pruebas si mataba al hermano de Mary.,Amazon Translate,Amir
"John pisoteaba repetidamente el tobillo de Mary, con la esperanza de ponerlo en su lugar si se lo rompía.",Amazon Translate,Amir
John comenzaría la conversación con una sonrisa si se encontrara con la amiga de Mary.,Amazon Translate,Amir
John dejaría de hacer ejercicio si comiera más sano.,Amazon Translate,Amir
John usaría las llaves de repuesto de Mary si ella se las traía.,Amazon Translate,Amir
A John no le importaría que Mary decidiera no ser su amiga.,Amazon Translate,Amir
Bromea con un tonto en casa y bromeará contigo en la plaza.,Amazon Translate,Amir
Josh tiene las cualidades necesarias para ser un buen líder.,Amazon Translate,Amir
"Del mismo modo que el agua de lluvia no espera nada a cambio del alimento que proporciona a las flores, los hijos que comparten su riqueza son lo mejor de la generosidad.",Amazon Translate,Amir
Que nadie se queje no significa que todos los paracaídas sean perfectos.,Amazon Translate,Amir
El hecho de que no te interese la política no significa que la política no se interese por ti.,Amazon Translate,Amir
"Justo cuando parece fácil, ten cuidado.",Amazon Translate,Amir
"La justicia es algo temporal que por fin debe llegar a su fin, pero la conciencia es eterna y nunca morirá.",Amazon Translate,Amir
La justicia depende totalmente de la religión.,Amazon Translate,Amir
La justicia se encuentra solo en la imaginación.,Amazon Translate,Amir
La justicia sin fuerza es impotente; la fuerza sin justicia es tiránica.,Amazon Translate,Amir
Kansas está oficialmente en juego y eso se debe al Dr. Bollier.,Amazon Translate,Amir
Mantener a los ciudadanos seguros debe ser una prioridad.,Amazon Translate,Amir
Mantener una buena salud y hacer ejercicio con regularidad le dará una vida más larga.,Amazon Translate,Amir
Mantenerse al día con las matemáticas simples del día a día le ahorra tiempo a largo plazo.,Amazon Translate,Amir
Besar requiere labios.,Amazon Translate,Amir
"Para conocer el cerebro que tienes, necesitas entender el cerebro que quieres.",Amazon Translate,Amir
"Al comprender las ciencias naturales y físicas, podemos resolver los desafíos diarios y trabajar por un mundo mejor.",Amazon Translate,Amir
Conocer la posición de la Estrella Polar en el cielo puede evitar que te pierdas.,Amazon Translate,Amir
"El conocimiento se puede comunicar, pero la sabiduría no.",Amazon Translate,Amir
El conocimiento no tiene límite.,Amazon Translate,Amir
"Hay cuatro tipos de conocimiento: directo, inferencial, recolectivo y sobrenatural.",Amazon Translate,Amir
Los sindicatos y los derechos de los trabajadores son necesarios.,Amazon Translate,Amir
