statement,committer,elicitation
ラディッキオはミックスサラダに苦味を加えます。,Amir,Amazon Translate
グラフィティにタグを付けると、アーティストのIDがパブリックウォールに残ります。,Amir,Amazon Translate
修道女は学校の授業を教えたり、病人の世話をしたりすることがあります。,Amir,Amazon Translate
特許法は発明者のオリジナル作品を一時的に保護します。,Amir,Amazon Translate
クラウドファンディングは、中小企業が金融資本を調達するのに役立ちます。,Amir,Amazon Translate
食物網は、エネルギーが生態系でどのように流れるかを表しています。,Amir,Amazon Translate
バロック様式の教会では、祭壇に金メッキの彫刻が使用されていました。,Amir,Amazon Translate
アパラチア山脈はアラバマ州からカナダまで広がっています。,Amir,Amazon Translate
バドミントンラケットには長いハンドルと紐付きのヘッドが付いています。,Amir,Amazon Translate
メタンは燃焼すると熱を放出します。,Amir,Amazon Translate
光は他の既知の現象よりも速く伝わります。,Amir,Amazon Translate
椅子は仕事中や休憩中に体重を支えます。,Amir,Amazon Translate
叙事詩は英雄的な冒険や探求を語ります。,Amir,Amazon Translate
聖約はユダヤ人の伝統における拘束力のある約束を定めています。,Amir,Amazon Translate
憲法裁判所は、法律が国の憲法に適合するかどうかを決定します。,Amir,Amazon Translate
クラウドシーディングは、人工的に降雨を誘発することを目的としています。,Amir,Amazon Translate
ブロードバンドは高速インターネット接続を提供します。,Amir,Amazon Translate
耐久イベントでは、距離を重ねるごとに参加者のスタミナが試されます。,Amir,Amazon Translate
ダンスグループはシンクロナイズド・パフォーマンスのために広範囲にトレーニングを行っています。,Amir,Amazon Translate
アブラナ科の野菜には健康増進化合物が含まれています。,Amir,Amazon Translate
エピソード記憶には、特定の個人的経験が保存されます。,Amir,Amazon Translate
アイコンペインターは、アイコンと呼ばれるスピリチュアルなイメージを作成します。,Amir,Amazon Translate
教会法はローマカトリック教会内の手続きを規定しています。,Amir,Amazon Translate
ミナレットはイスラム教のモスクを視覚的に示しています。,Amir,Amazon Translate
緊急治療室は生命にかかわる医療状況を治療します。,Amir,Amazon Translate
琥珀は硬化した樹木樹脂から作られています。,Amir,Amazon Translate
草食動物は植物材料のみを消費します。,Amir,Amazon Translate
実習は、学習と実践的な実務経験を組み合わせたものです。,Amir,Amazon Translate
メディアリテラシーはニュースの信頼性の分析を可能にします。,Amir,Amazon Translate
生物圏には、グローバルに相互作用するすべての生物が含まれます。,Amir,Amazon Translate
科学実験中、試験管は液体を保持します。,Amir,Amazon Translate
用語集は書籍の専門用語を定義します。,Amir,Amazon Translate
折り紙鶴は希望と癒しを象徴しています。,Amir,Amazon Translate
左脳機能は論理と細部志向を重視します。,Amir,Amazon Translate
バンクシーの壁画は、しばしば政治的なテーマを扱っています。,Amir,Amazon Translate
シチリア島は地中海最大の島です。,Amir,Amazon Translate
グリニッジは経度ゼロで本初子午線を示します。,Amir,Amazon Translate
肺は脚と臀筋を強化します。,Amir,Amazon Translate
ライト兄弟は最初の飛行機を操縦しました。,Amir,Amazon Translate
ストップモーションアニメーションは、静止画像を使用してモーションを作成します。,Amir,Amazon Translate
四辺形には4つの辺があります。,Amir,Amazon Translate
溶液は物質の均質な混合物です。,Amir,Amazon Translate
時間管理は学生の自己効力感を高めます。,Amir,Amazon Translate
ヒューリスティックは複雑な意思決定プロセスをスピードアップします。,Amir,Amazon Translate
巡礼は信者を神聖な場所に引き寄せます。,Amir,Amazon Translate
非営利団体は、利益を配当として分配することなく運営されています。,Amir,Amazon Translate
スマートサーモスタットは暖房スケジュールを自動的に調整します。,Amir,Amazon Translate
ポルカは中央ヨーロッパを起源としています。,Amir,Amazon Translate
ベルリンはシュプレー川沿いにあります。,Amir,Amazon Translate
女性は1920年に米国の選挙権を獲得しました。,Amir,Amazon Translate
バリスタは専門的にコーヒー飲料を用意します。,Amir,Amazon Translate
パーセンテージは100点満点の値を表します。,Amir,Amazon Translate
蒸留は沸点によって液体を分離します。,Amir,Amazon Translate
栄養表示は健康食品の選択に役立ちます。,Amir,Amazon Translate
妥当性とは、テストが何かをどれだけうまく測定できるかを指します。,Amir,Amazon Translate
論理的パラドックスは意図しない矛盾を明らかにします。,Amir,Amazon Translate
正統派キリスト教では、礼拝の慣習にアイコンを採用しています。,Amir,Amazon Translate
行政命令は政府機関の行動を指示します。,Amir,Amazon Translate
Bluetooth ヘッドセットを使用すると、ハンズフリー通話が可能になります。,Amir,Amazon Translate
ターメリックは料理に黄色と素朴な風味を加えます。,Amir,Amazon Translate
コミックストリップはイラストで連続したストーリーを伝えます。,Amir,Amazon Translate
アルハンブラ宮殿はスペインのイスラム建築を反映しています。,Amir,Amazon Translate
グリルチキンは食事に赤身のタンパク質を供給します。,Amir,Amazon Translate
オスマン帝国は3大陸の一部にまたがっていました。,Amir,Amazon Translate
テナントはアパートを借りるときにリースに署名します。,Amir,Amazon Translate
周長 (Perimeter) は、ポリゴンエッジの周りの合計距離を計算します。,Amir,Amazon Translate
クォーツ時計は水晶振動を利用して正確な時間を刻みます。,Amir,Amazon Translate
衝動制御は子供の危険な行動を防ぎます。,Amir,Amazon Translate
実存哲学は人間の自由と目的を扱います。,Amir,Amazon Translate
寓話は動物を使って道徳的な教訓を教えます。,Amir,Amazon Translate
市長は市の指導者を務めます。,Amir,Amazon Translate
Amazon Kindleはデジタル電子書籍を世界的に普及させました。,Amir,Amazon Translate
パースニップはニンジンに似ていますが、薄くて甘いです。,Amir,Amazon Translate
キアロスクーロは、アートにおける光と影の対比を劇的に引き立てます。,Amir,Amazon Translate
ネス湖はスコットランド北部にあります。,Amir,Amazon Translate
ピックルボールは、テニス、バドミントン、ピンポンのルールを組み合わせたものです。,Amir,Amazon Translate
ニッケルは腐食に強く、合金を形成しやすい。,Amir,Amazon Translate
光はさまざまな透明な材料の中を伝わります。,Amir,Amazon Translate
映画化は、本を視覚的なストーリーテリングに変換します。,Amir,Amazon Translate
儒教の教えは家族の忠誠心を強調します。,Amir,Amazon Translate
警察は地元で刑法を施行します。,Amir,Amazon Translate
モバイルアプリは、スマートフォンに特化したユーティリティを提供します。,Amir,Amazon Translate
大根はすぐに熟成し、新鮮なサラダになります。,Amir,Amazon Translate
折り紙折り鶴は日本文化における希望を表しています。,Amir,Amazon Translate
タップダンスは同期した足の音を特徴としています。,Amir,Amazon Translate
キンカンは丸ごと食べる小さな柑橘系の果物です。,Amir,Amazon Translate
自己実現は心理的充足感のピークを表します。,Amir,Amazon Translate
ロールモデルは青少年の育成にプラスの影響を与えます。,Amir,Amazon Translate
牧師は病院で精神的なサポートを提供します。,Amir,Amazon Translate
教会裁判所は、宗教上の法的問題について判決を下します。,Amir,Amazon Translate
ジムには、レジスタンストレーニングとカーディオトレーニング用の施設があります。,Amir,Amazon Translate
ポートフォリオは、レビューやプレゼンテーション用にアートワークを収集します。,Amir,Amazon Translate
グラフ理論は、接続されたノード間の関係を研究します。,Amir,Amazon Translate
人事部門は企業内の雇用関係を管理します。,Amir,Amazon Translate
礼拝には、献身的な祈り、歌、儀式が含まれます。,Amir,Amazon Translate
大聖堂にはアーチ型の天井とステンドグラスの窓があります。,Amir,Amazon Translate
印象派の画家たちは、素早い筆致と屋外のシーンを使いました。,Amir,Amazon Translate
ハラール食品はイスラム教の食事基準に準拠しています。,Amir,Amazon Translate
高齢者介護は、高齢者の日常生活のニーズをサポートします。,Amir,Amazon Translate
植物園にはさまざまな植物種が展示されています。,Amir,Amazon Translate
火星ミッションは生命の証拠を探します。,Amir,Amazon Translate
リトマス紙は物質の酸性度またはアルカリ度をテストします。,Amir,Amazon Translate
個人衛生は病気や感染を防ぎます。,Amir,Amazon Translate
カウンセリングは、個人的および感情的な問題の解決に役立ちます。,Amir,Amazon Translate
グラフィックノベルは、絵と書かれたストーリーテリングを組み合わせたものです。,Amir,Amazon Translate
Pi は不合理な数学定数です。,Amir,Amazon Translate
農学は土壌の肥沃度と作物収量を向上させます。,Amir,Amazon Translate
タバナクルズはカトリック教会に奉献されたパンを保管しています。,Amir,Amazon Translate
考古学は、資料の残骸を通して過去の文化を調べます。,Amir,Amazon Translate
神社の鳥居は神社の入り口を示しています。,Amir,Amazon Translate
炭酸はソフトドリンクに泡を作ります。,Amir,Amazon Translate
直喩は、「いいね」や「as」を使うものとは違って比較します。,Amir,Amazon Translate
マグネタイトは天然に存在する磁性鉱物です。,Amir,Amazon Translate
一般的な参考書には、多くのトピックの概要が記載されています。,Amir,Amazon Translate
辞書は単語とその用法を定義します。,Amir,Amazon Translate
百科事典は、複数の分野にわたる知識をまとめたものです。,Amir,Amazon Translate
地図帳には、参照用に地図のコレクションが表示されます。,Amir,Amazon Translate
参考図書館は、一般利用のための資料を整理しています。,Amir,Amazon Translate
統計は大量の数値情報をまとめたものです。,Amir,Amazon Translate
参考文献には、学術研究で参照されている出典が記載されています。,Amir,Amazon Translate
索引は、本の中の特定の主題を見つけるのに役立ちます。,Amir,Amazon Translate
用語集は、テキストで使用される用語を明確にします。,Amir,Amazon Translate
アルマナックは毎年のデータと事実を提示します。,Amir,Amazon Translate
引用形式は、学術論文の明快さを保証します。,Amir,Amazon Translate
年表は、イベントを順番に概説します。,Amir,Amazon Translate
カタログは、アイテムまたは製品を関連するカテゴリ別に整理します。,Amir,Amazon Translate
ガイドブックには、場所やアクティビティに関する実践的なアドバイスが書かれています。,Amir,Amazon Translate
シソーラスでは別の単語を選択できます。,Amir,Amazon Translate
アブストラクトは研究論文の内容を要約したものです。,Amir,Amazon Translate
マニュアルには、さまざまなデバイスの操作方法が説明されています。,Amir,Amazon Translate
大要は、複数の知識体系を1つの情報源にまとめたものです。,Amir,Amazon Translate
スケジュールは、タスクまたはイベントを時系列に並べます。,Amir,Amazon Translate
公式文書には、重要な取引または契約が記録されています。,Amir,Amazon Translate
美術館は作品を収集、保存、展示します。,Amir,Amazon Translate
バレエは動きと音楽を使って物語を語ります。,Amir,Amazon Translate
詩は慎重に選ばれた言葉を通して感情を表現します。,Amir,Amazon Translate
小説は読者に想像の世界を創造します。,Amir,Amazon Translate
民謡は文化的アイデンティティと遺産を反映しています。,Amir,Amazon Translate
彫刻は素材を立体的な形に変換します。,Amir,Amazon Translate
建築は、設計された構造を通じて人間の環境を形作ります。,Amir,Amazon Translate
コミックはビジュアルとセリフを組み合わせて物語効果を出します。,Amir,Amazon Translate
交響曲は複雑なオーケストラ音楽作品です。,Amir,Amazon Translate
映画はストーリーを伝えるために動画を使います。,Amir,Amazon Translate
壁画は大きな壁に芸術的なシーンを飾ります。,Amir,Amazon Translate
ドラマは、口頭での対話と行動を通して対立を描きます。,Amir,Amazon Translate
ファッションデザインは世界中の服のトレンドに影響を与えます。,Amir,Amazon Translate
写真はカメラで瞬間をとらえます。,Amir,Amazon Translate
陶器は粘土を機能的または装飾的なオブジェクトに変えます。,Amir,Amazon Translate
舞台芸術では、観客の前でライブプレゼンテーションを行う必要があります。,Amir,Amazon Translate
製本により、耐久性に優れ、読みやすい大量の文書を作成できます。,Amir,Amazon Translate
文化的伝統は民族グループによって異なります。,Amir,Amazon Translate
祭りは、重要な社会的または宗教的行事です。,Amir,Amazon Translate
職人技は手作業による巧みな創造を重視しています。,Amir,Amazon Translate
絵画の技法には、水彩絵の具や油絵の具などがあります。,Amir,Amazon Translate
文学はフィクションや詩を通して社会を分析します。,Amir,Amazon Translate
ダンスは話し言葉を使わずに意味を伝えます。,Amir,Amazon Translate
神話は、自然現象についての伝統的な説明を表しています。,Amir,Amazon Translate
デジタルアートはクリエイティブな表現にテクノロジーを活用します。,Amir,Amazon Translate
博物館はアーティファクトの展示を通して歴史を解釈します。,Amir,Amazon Translate
世界の首都は、各国の行政ハブとして機能します。,Amir,Amazon Translate
島は水に囲まれた陸地です。,Amir,Amazon Translate
熱帯雨林には、密集した植生と多様な野生生物が生息しています。,Amir,Amazon Translate
高原は標高が高く平坦な地形をしています。,Amir,Amazon Translate
森林は多くの種の生息地を提供します。,Amir,Amazon Translate
峡谷は長期にわたる侵食プロセスの結果として生じます。,Amir,Amazon Translate
境界線は国または地域を地理的に区切ります。,Amir,Amazon Translate
湖は内陸に淡水を貯めます。,Amir,Amazon Translate
谷は丘や山の間にあります。,Amir,Amazon Translate
半島はより大きな水域に広がっています。,Amir,Amazon Translate
デルタは、川がより大きな水域と合流する場所で形成されます。,Amir,Amazon Translate
都市部には人口とインフラが集中しています。,Amir,Amazon Translate
河口は海水と淡水の生態系のバランスを取ります。,Amir,Amazon Translate
洞窟は地下に自然に発達します。,Amir,Amazon Translate
湿地は飽和土壌に適応した植物を支えます。,Amir,Amazon Translate
運動は心血管の健康を維持します。,Amir,Amazon Translate
水分補給は脱水や熱中症を防ぎます。,Amir,Amazon Translate
睡眠回復は健康な免疫機能をサポートします。,Amir,Amazon Translate
ビタミンは必須の代謝過程に寄与します。,Amir,Amazon Translate
手洗いは感染症の伝染を減らします。,Amir,Amazon Translate
バランスの取れた食事には、毎日果物と野菜が含まれます。,Amir,Amazon Translate
定期検診は、健康問題の早期発見を促進します。,Amir,Amazon Translate
身体活動は体重増加の管理に役立ちます。,Amir,Amazon Translate
歯科医は虫歯と歯周病を予防します。,Amir,Amazon Translate
ウォーキングは心身の健康に役立ちます。,Amir,Amazon Translate
適切な姿勢は、関節の痛みや怪我を防ぎます。,Amir,Amazon Translate
精神的弛緩はストレスホルモンを減少させます。,Amir,Amazon Translate
ワクチンは特定のウイルス性疾患を防ぎます。,Amir,Amazon Translate
健康的な食習慣は慢性疾患の可能性を減らします。,Amir,Amazon Translate
朝食を食べると朝のエネルギーレベルが上がります。,Amir,Amazon Translate
アレルギーは、免疫系が無害な物質に反応したときに発生します。,Amir,Amazon Translate
第一次世界大戦は1918年に終わりました。,Amir,Amazon Translate
ロンドンの大火は1666年に起こりました。,Amir,Amazon Translate
古代ギリシャは西洋文明に大きく貢献しました。,Amir,Amazon Translate
ローマは帝国になる前に共和国になりました。,Amir,Amazon Translate
マグナカルタは1215年に署名されました。,Amir,Amazon Translate
クリストファー・コロンブスは1492年にアメリカに到着しました。,Amir,Amazon Translate
マハトマ・ガンジーはインドの独立運動を主導しました。,Amir,Amazon Translate
封建制は中世ヨーロッパで流行していた。,Amir,Amazon Translate
アメリカでは1865年に奴隷制度が廃止されました。,Amir,Amazon Translate
宇宙探査は20世紀半ばに始まりました。,Amir,Amazon Translate
ネルソン・マンデラは南アフリカでアパルトヘイトと戦った。,Amir,Amazon Translate
印刷機の発明はコミュニケーションに革命をもたらしました。,Amir,Amazon Translate
産業革命は機械化と都市の成長を促進しました。,Amir,Amazon Translate
女性は20世紀を通じて世界中で参政権を獲得しました。,Amir,Amazon Translate
1990年以降、インターネットの発展は急速に加速しました。,Amir,Amazon Translate
ルネッサンスはヨーロッパの古典知識と芸術を再発見しました。,Amir,Amazon Translate
英語は世界中で広く話されています。,Amir,Amazon Translate
旅行者は海外旅行にパスポートを使用します。,Amir,Amazon Translate
小売業では、消費者に商品を直接販売します。,Amir,Amazon Translate
交渉は当事者間の相違を解決します。,Amir,Amazon Translate
ガーデニングは美容や食のために植物を育てます。,Amir,Amazon Translate
料理は食材を消費する準備をします。,Amir,Amazon Translate
投票により、市民は民主的に指導者を選ぶことができます。,Amir,Amazon Translate
仕事には、有給雇用または自営業が含まれます。,Amir,Amazon Translate
ショッピングは必要な商品とお金を交換します。,Amir,Amazon Translate
教育は知識とスキルを学習者に伝えます。,Amir,Amazon Translate
運転は公道で車両を操作します。,Amir,Amazon Translate
水泳は水中で協調運動することで効率的に動きます。,Amir,Amazon Translate
ハイキングは徒歩で自然環境を探索します。,Amir,Amazon Translate
ランニングレースはスピードと持久力を測定します。,Amir,Amazon Translate
木工品は木材資源から便利なアイテムを作ります。,Amir,Amazon Translate
演技はドラマチックなプレゼンテーションで役割を果たします。,Amir,Amazon Translate
勉強は、新しいアイデアを保持したり学んだりするためのレビュー資料です。,Amir,Amazon Translate
建築は設計図に従って建物を組み立てます。,Amir,Amazon Translate
数学は数、パターン、関係を研究します。,Amir,Amazon Translate
加算は値を組み合わせて合計を生成します。,Amir,Amazon Translate
分割では、数量をグループ間で均等に分割します。,Amir,Amazon Translate
減算は 2 つの数値の差を求めます。,Amir,Amazon Translate
分数は全体の一部を表します。,Amir,Amazon Translate
小数点は1単位未満の部分を表します。,Amir,Amazon Translate
確率は、起こり得る結果の可能性を推定します。,Amir,Amazon Translate
微積分学は変化と蓄積を定量的に扱います。,Amir,Amazon Translate
ロジックは妥当な推論の原則を調査します。,Amir,Amazon Translate
グラフは分析用にデータセットを視覚化します。,Amir,Amazon Translate
素数は 1 とそれ自体だけで割り切れます。,Amir,Amazon Translate
面積は、特定の境界内のスペースを測定します。,Amir,Amazon Translate
比率は 2 つの量のサイズを直接比較します。,Amir,Amazon Translate
関数は入力と出力を一貫して関連付けます。,Amir,Amazon Translate
数式は計算手順を標準化します。,Amir,Amazon Translate
密度は、材料の体積あたりの質量を表します。,Amir,Amazon Translate
侵食は岩や土をすり減らせます。,Amir,Amazon Translate
重力はすべてを惑星のコアに引き寄せます。,Amir,Amazon Translate
磁石は極間の引力または反発を誘発します。,Amir,Amazon Translate
金属は電流を伝導しやすい。,Amir,Amazon Translate
酸素は動物と人間の呼吸をサポートします。,Amir,Amazon Translate
炭素は有機化合物の基礎を形成します。,Amir,Amazon Translate
酸は酸味があり、溶液中に水素イオンを放出します。,Amir,Amazon Translate
塩基は滑りやすく、酸を中和します。,Amir,Amazon Translate
ウイルスは生体に感染して繁殖します。,Amir,Amazon Translate
音波は障害物や障壁の周りを曲がります。,Amir,Amazon Translate
熱は、高温の物体から低温の物体に自発的に流れます。,Amir,Amazon Translate
拡大すると、顕微鏡標本が拡大して観察できます。,Amir,Amazon Translate
栄養は身体を修復するための基礎となります。,Amir,Amazon Translate
原子番号は元素核内の陽子を数えます。,Amir,Amazon Translate
人々はスピーチ、ボディランゲージ、顔の表情を通して交流します。,Amir,Amazon Translate
記憶は過去の経験を将来の想起のために保持します。,Amir,Amazon Translate
性格特性は個人をユニークに区別します。,Amir,Amazon Translate
加齢は人間に徐々に生物学的変化をもたらします。,Amir,Amazon Translate
成長率は人生のあらゆる段階で異なります。,Amir,Amazon Translate
好奇心は学習と探求の動機となります。,Amir,Amazon Translate
コラボレーションは、単独で取り組むよりも多くの成果をもたらします。,Amir,Amazon Translate
モチベーションは個人的な目標の追求を促します。,Amir,Amazon Translate
信頼は対人関係を強化します。,Amir,Amazon Translate
クリティカルシンキングは、入手可能な証拠を論理的に評価します。,Amir,Amazon Translate
内省は強みを評価し、改善を促します。,Amir,Amazon Translate
習慣は長期間にわたって行動を形作ります。,Amir,Amazon Translate
ストレスは心身の健康に悪影響を及ぼします。,Amir,Amazon Translate
創造性は独創的な解決策やアイデアを生み出します。,Amir,Amazon Translate
価値観は道徳的判断と日々の選択を導きます。,Amir,Amazon Translate
信念は世界観の形成に影響を与えます。,Amir,Amazon Translate
注意力の持続期間は、興味や疲労によって変動します。,Amir,Amazon Translate
推論は、観察された手がかりから結論を引き出します。,Amir,Amazon Translate
哲学は存在、目的、道徳について議論します。,Amir,Amazon Translate
理性は決定を下す前に結果を考慮します。,Amir,Amazon Translate
帰納法は観察から一般原理を推測します。,Amir,Amazon Translate
倫理は、どのような行動が良いのか、正しいのかを問います。,Amir,Amazon Translate
自由意志は自発的な選択能力を引き継ぎます。,Amir,Amazon Translate
二元論は心と体を概念的に分離します。,Amir,Amazon Translate
客観性は、公平性と偏見の欠如を目的としています。,Amir,Amazon Translate
知識は正当化された真の信念を求めます。,Amir,Amazon Translate
美学は美または芸術的品質を高く評価します。,Amir,Amazon Translate
決定論は、すべての事象が因果法則に従うことを提案しています。,Amir,Amazon Translate
美徳は、外部の報酬よりもキャラクターの優秀さを優先します。,Amir,Amazon Translate
功利主義は、最大数の人の幸福を最大化します。,Amir,Amazon Translate
アナロジーは概念間の類似点を比較します。,Amir,Amazon Translate
理想主義は、現実は精神的に構築されていると仮定します。,Amir,Amazon Translate
唯物論は、物質だけが存在を構成すると主張している。,Amir,Amazon Translate
信仰は経験的な証拠を超えて信頼します。,Amir,Amazon Translate
ドグマは教えを疑う余地のない真実として受け入れます。,Amir,Amazon Translate
聖書には、信奉者によって崇拝されている神聖な書物が含まれています。,Amir,Amazon Translate
祈りは神々に願いや感謝の気持ちを伝えます。,Amir,Amazon Translate
巡礼は旅行を通して宗教的伝統を尊重します。,Amir,Amazon Translate
一神教は一つの至高の神を信じています。,Amir,Amazon Translate
アニミズムは、魂を動物、植物、または物体に起因させます。,Amir,Amazon Translate
儀式は、儀式を繰り返すことで精神的な信念を定着させます。,Amir,Amazon Translate
聖職者は会衆礼拝サービスを主導します。,Amir,Amazon Translate
罪は神の律法に反する行為を識別します。,Amir,Amazon Translate
贖いは不正行為の許しを約束します。,Amir,Amazon Translate
教義は宗教的信念の解釈を体系化します。,Amir,Amazon Translate
証人は公に信仰を他の人と分かち合います。,Amir,Amazon Translate
タブーは、特定の行動を文化的または精神的に禁止しています。,Amir,Amazon Translate
救いは来世の成就または解放への希望をもたらします。,Amir,Amazon Translate
社会規範は、期待されるグループ行動の方向性を定めます。,Amir,Amazon Translate
民主主義は多数決によって指導者を選出します。,Amir,Amazon Translate
家族は子供の最も早い発達を育てます。,Amir,Amazon Translate
コミュニティは相互利益のためにリソースを共有します。,Amir,Amazon Translate
経済は商品やサービスを通貨と交換します。,Amir,Amazon Translate
教育は必要な識字能力と専門知識を与えます。,Amir,Amazon Translate
マスメディアはニュースを広く一般に広めます。,Amir,Amazon Translate
政府は法律を施行し、市民の秩序を維持します。,Amir,Amazon Translate
不平等は、機会へのアクセスによって人口を分けている。,Amir,Amazon Translate
ボランティア活動は、無給で集団福祉を支援します。,Amir,Amazon Translate
災害救援は、突然の困難に直面した被災者を支援します。,Amir,Amazon Translate
司法は、合意された基準に基づく公正な待遇を保証します。,Amir,Amazon Translate
公共政策は、共通の問題に実質的に対応します。,Amir,Amazon Translate
紛争解決は平和的な妥協を促します。,Amir,Amazon Translate
市場は需要と供給を利用して価格を決定します。,Amir,Amazon Translate
テクノロジーは科学的原理を使用して問題を解決します。,Amir,Amazon Translate
インターネットはグローバルネットワークを瞬時にリンクします。,Amir,Amazon Translate
スマートフォンは、通話、コンピューティング、カメラを統合します。,Amir,Amazon Translate
ソフトウェアプログラムは、コード化されたコマンドでコンピュータに指示します。,Amir,Amazon Translate
ロボット工学は、反復作業や危険な作業を自動化します。,Amir,Amazon Translate
衛星は軌道から遠隔で地球を監視します。,Amir,Amazon Translate
電気モーターは電気を機械的な仕事に変えます。,Amir,Amazon Translate
3Dプリントはオブジェクトをレイヤーごとに構築します。,Amir,Amazon Translate
クラウドストレージは、ウェブ経由でファイルをオフサイトに保存します。,Amir,Amazon Translate
医療画像は、体内の状態を非侵襲的に視覚化します。,Amir,Amazon Translate
再生可能エネルギーは、太陽光、風力、または水力を利用します。,Amir,Amazon Translate
人工知能は、かつては人間の認知を必要としていたタスクを実行します。,Amir,Amazon Translate
ナノテクノロジーは分子スケールの構造を設計します。,Amir,Amazon Translate
遺伝子工学は生物の特徴を意図的に変更します。,Amir,Amazon Translate
量子力学は、原子および亜原子現象をモデル化します。,Amir,Amazon Translate
サイバーセキュリティは、情報システムを不正アクセスから保護します。,Amir,Amazon Translate
生分解性プラスチックは環境汚染を減らします。,Amir,Amazon Translate
半導体はコンパクトな電子回路製造を可能にします。,Amir,Amazon Translate
レシピには段階的な調理方法が記載されています。,Amir,Amazon Translate
歴史家は過去の出来事を背景として研究します。,Amir,Amazon Translate
野菜を洗うと表面の農薬が除去されます。,Amir,Amazon Translate
調理には、熱を使って料理を準備することが含まれます。,Amir,Amazon Translate
代数は数字を表すのに文字を使います。,Amir,Amazon Translate
水素は最も単純な化学元素です。,Amir,Amazon Translate
性格は社会的相互作用と行動に影響を与えます。,Amir,Amazon Translate
懐疑論は、主張を信じる前に疑問を投げかける必要がある。,Amir,Amazon Translate
仏教はマインドフルネスと思いやりを奨励します。,Amir,Amazon Translate
家族は子供を大人になるまで育てます。,Amir,Amazon Translate
電子メールは、距離を問わずデジタル通信を可能にします。,Amir,Amazon Translate
自動ドアはセンサーを使って開きます。,Amir,Amazon Translate
類義語辞典には、よく使われる単語の同義語が一覧表示されます。,Amir,Amazon Translate
オーケストラには、弦楽器、木管楽器、金管楽器、打楽器が含まれます。,Amir,Amazon Translate
パリは「光の都」として知られています。,Amir,Amazon Translate
ランニングは脚の筋肉を大幅に強化します。,Amir,Amazon Translate
壁を塗ると部屋の外観が変わります。,Amir,Amazon Translate
素数には約数が2つしかありません。,Amir,Amazon Translate
笑いはストレスを一時的に和らげることができます。,Amir,Amazon Translate
推論は論理と感情を区別します。,Amir,Amazon Translate
文化的儀式は、時間の経過とともにグループのアイデンティティを形成します。,Amir,Amazon Translate
選挙は政治指導者を民主的に決定します。,Amir,Amazon Translate
風力タービンは大気汚染なしに発電します。,Amir,Amazon Translate
教科書は教科情報を体系的にまとめています。,Amir,Amazon Translate
現代美術はしばしば伝統的なルールを破ります。,Amir,Amazon Translate
適切な睡眠は精神的な集中力を高めます。,Amir,Amazon Translate
タイピングはオフィスの生産性をすばやく向上させます。,Amir,Amazon Translate
0 を掛けると 0 になります。,Amir,Amazon Translate
重力は惑星を安定した軌道に保ちます。,Amir,Amazon Translate
敬意は人間関係の中で信頼を得ます。,Amir,Amazon Translate
抽象的思考は、当たり前のことを超えたパターンを認識します。,Amir,Amazon Translate
イスラム教の聖典はコーランと呼ばれています。,Amir,Amazon Translate
社会規範は文化によって異なります。,Amir,Amazon Translate
ワイヤレスインターネットはモバイルデバイスを効率的に接続します。,Amir,Amazon Translate
肉体労働には肉体的な努力が必要です。,Amir,Amazon Translate
辞書は単語の定義をアルファベット順にソートします。,Amir,Amazon Translate
腕立て伏せは胸と腕の筋肉を強化します。,Amir,Amazon Translate
ガーデニングは花、果物、野菜を生み出します。,Amir,Amazon Translate
部門はアイテムを均等なグループに分配します。,Amir,Amazon Translate
自尊心は個人の能力への自信を反映しています。,Amir,Amazon Translate
ディベートは推論力を養います。,Amir,Amazon Translate
神道は自然界の精霊を崇拝します。,Amir,Amazon Translate
都市化は人々を都市に集中させます。,Amir,Amazon Translate
電気自動車はリチウム電池で走ります。,Amir,Amazon Translate
百科事典は知識をアルファベット順またはトピック別に収集します。,Amir,Amazon Translate
古代ギリシャの劇場ではドラマチックな公演が行われました。,Amir,Amazon Translate
アマゾン川は南米で最も長い川です。,Amir,Amazon Translate
印刷機の発明は識字率を高めた。,Amir,Amazon Translate
電卓は数値結果をすばやく近似します。,Amir,Amazon Translate
アサーティブネスは、他者の境界を尊重しながらニーズを表現します。,Amir,Amazon Translate
質問は根底にある仮定を明確にします。,Amir,Amazon Translate
投票は政府の政策に影響を与えます。,Amir,Amazon Translate
エンジニアリングは橋、道路、車両を建設します。,Amir,Amazon Translate
ロードマップには、高速道路と交差点が表示されます。,Amir,Amazon Translate
コミック本は絵と台詞を組み合わせたものです。,Amir,Amazon Translate
シドニーオペラハウスはオーストラリアを象徴する建物です。,Amir,Amazon Translate
太極拳はゆっくりとした動きと呼吸を統合します。,Amir,Amazon Translate
ローマ帝国はヨーロッパの大部分に拡大しました。,Amir,Amazon Translate
アイロンをかけると服のしわを取り除きます。,Amir,Amazon Translate
生物学者は類似点に従って生物を分類します。,Amir,Amazon Translate
個人の誠実さは信頼できる評判を育みます。,Amir,Amazon Translate
議論には信念の裏付けとなる証拠が必要です。,Amir,Amazon Translate
儒教は長老への敬意と調和を強調しています。,Amir,Amazon Translate
出生証明書には、出生時の法的地位が記載されています。,Amir,Amazon Translate
ソーラーパネルはクリーンな電気エネルギーを生成します。,Amir,Amazon Translate
リファレンスガイドは、すばやくアクセスできるように事実を整理しています。,Amir,Amazon Translate
モザイクアートは小さな色のピースを使用しています。,Amir,Amazon Translate
ロンドンはテムズ川沿いにあります。,Amir,Amazon Translate
